x,z,u_x,u_y,u_z,b_x,b_y,b_z,sigma,phi,target_jx,target_jy,target_jz
8.4375000000000000e-01,8.2812500000000000e-01,7.7929737779357270e-03,0.0000000000000000e+00,2.1768674057683146e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3351562500000000e+00,8.0932617187499988e-04,-2.5394631317056410e-02,0.0000000000000000e+00,2.8476406246850494e-02
8.5937500000000000e-01,8.2812500000000000e-01,7.9104520097172479e-03,0.0000000000000000e+00,1.6048670096984663e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3390625000000000e+00,9.7412109374999962e-04,-2.3032836498822401e-02,0.0000000000000000e+00,2.9188962092672993e-02
8.7500000000000000e-01,8.2812500000000000e-01,8.0141566594486117e-03,0.0000000000000000e+00,1.0251830361883924e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3429687500000000e+00,1.1462402343749996e-03,-2.0615553560024535e-02,0.0000000000000000e+00,2.9831199172163009e-02
8.9062500000000000e-01,8.2812500000000000e-01,8.1039203825880399e-03,0.0000000000000000e+00,4.3896325582205940e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3468750000000000e+00,1.3256835937499999e-03,-1.8148605946991345e-02,0.0000000000000000e+00,3.0401570279943085e-02
9.0625000000000000e-01,8.2812500000000000e-01,8.1796098131623959e-03,0.0000000000000000e+00,-1.5263569356128385e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3507812500000000e+00,1.5124511718749996e-03,-1.5637936752601694e-02,0.0000000000000000e+00,3.0898701342055593e-02
9.2187500000000000e-01,8.2812500000000000e-01,8.2411256847710959e-03,0.0000000000000000e+00,-7.4845107691283788e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3546875000000000e+00,1.7065429687500001e-03,-1.3089594398853571e-02,0.0000000000000000e+00,3.1321394726228358e-02
9.3750000000000000e-01,8.2812500000000000e-01,8.2884028712847842e-03,0.0000000000000000e+00,-1.3473168309261806e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3585937500000000e+00,1.9079589843749999e-03,-1.0509718065685535e-02,0.0000000000000000e+00,3.1668632127075734e-02
9.5312500000000000e-01,8.2812500000000000e-01,8.3214103475751002e-03,0.0000000000000000e+00,-1.9480663254762070e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3625000000000000e+00,2.1166992187500000e-03,-7.9045229011546550e-03,0.0000000000000000e+00,3.1939577019284279e-02
9.6875000000000000e-01,8.2812500000000000e-01,8.3401510707950717e-03,0.0000000000000000e+00,-2.5495351111765770e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3664062500000000e+00,2.3327636718749995e-03,-5.2802850486004908e-03,0.0000000000000000e+00,3.2133576672876835e-02
9.8437500000000000e-01,8.2812500000000000e-01,8.3446617829091071e-03,0.0000000000000000e+00,-3.1505636467519488e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3703125000000000e+00,2.5561523437499993e-03,-2.6433265268658752e-03,0.0000000000000000e+00,3.2250163725695530e-02
1.0000000000000000e+00,8.2812500000000000e-01,8.3420883162257202e-03,0.0000000000000000e+00,-3.7500000000000020e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3742187500000000e+00,2.7868652343749994e-03,-6.5972993719385214e-18,0.0000000000000000e+00,3.2327950892940778e-02
0.0000000000000000e+00,8.4375000000000000e-01,-3.9999609763355223e-03,0.0000000000000000e+00,3.7499999999999790e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1265624999999999e+00,2.9443359374999993e-03,0.0000000000000000e+00,0.0000000000000000e+00,-2.9642499930861946e-02
1.5625000000000000e-02,8.4375000000000000e-01,-3.9614574667416287e-03,0.0000000000000000e+00,4.2338646835568166e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1304687499999999e+00,2.7136230468750001e-03,-2.7178828425209831e-03,0.0000000000000000e+00,-2.9571174466797301e-02
3.1250000000000000e-02,8.4375000000000000e-01,-3.9153785119218701e-03,0.0000000000000000e+00,4.7121468880916640e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1343749999999999e+00,2.4902343749999994e-03,-5.4292180672159199e-03,0.0000000000000000e+00,-2.9464272185345485e-02
4.6875000000000000e-02,8.4375000000000000e-01,-3.8540260811659533e-03,0.0000000000000000e+00,5.1834695011077148e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1382812499999999e+00,2.2741699218749999e-03,-8.1274738300435787e-03,0.0000000000000000e+00,-2.9286387891433729e-02
6.2500000000000000e-02,8.4375000000000000e-01,-3.7776506769153281e-03,0.0000000000000000e+00,5.6464811456157678e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1421874999999999e+00,2.0654296874999998e-03,-1.0806149796532043e-02,0.0000000000000000e+00,-2.9037950123906905e-02
7.8125000000000000e-02,8.4375000000000000e-01,-3.6865364622729472e-03,0.0000000000000000e+00,6.0998591574841143e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1460937499999999e+00,1.8640136718749999e-03,-1.3458792801653727e-02,0.0000000000000000e+00,-2.8719557391107542e-02
9.3750000000000000e-02,8.4375000000000000e-01,-3.5810003758732327e-03,0.0000000000000000e+00,6.5423124774054856e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,1.6699218749999995e-03,-1.6079012396065212e-02,0.0000000000000000e+00,-2.8331976729016869e-02
1.0937500000000000e-01,8.4375000000000000e-01,-3.4613911767686816e-03,0.0000000000000000e+00,6.9725844513899883e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1539062499999999e+00,1.4831542968749994e-03,-1.8660496241259414e-02,0.0000000000000000e+00,-2.7876141853397929e-02
1.2500000000000000e-01,8.4375000000000000e-01,-3.3280884219470961e-03,0.0000000000000000e+00,7.3894555339361892e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1578124999999999e+00,1.3037109374999995e-03,-2.1197025316541995e-02,0.0000000000000000e+00,-2.7353150910392490e-02
1.4062500000000000e-01,8.4375000000000000e-01,-3.1815013792313909e-03,0.0000000000000000e+00,7.7917458882871557e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1617187499999999e+00,1.1315917968749999e-03,-2.3682488901196883e-02,0.0000000000000000e+00,-2.6764263830990870e-02
1.5625000000000000e-01,8.4375000000000000e-01,-3.0220678784445461e-03,0.0000000000000000e+00,8.1783178784445593e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1656249999999999e+00,9.6679687499999977e-04,-2.6110899295747753e-02,0.0000000000000000e+00,-2.6110899295747697e-02
1.7187500000000000e-01,8.4375000000000000e-01,-2.8502531038463990e-03,0.0000000000000000e+00,8.5480784478905534e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1695312499999999e+00,8.0932617187499988e-04,-2.8476406246850494e-02,0.0000000000000000e+00,-2.5394631317056438e-02
1.8750000000000000e-01,8.4375000000000000e-01,-2.6665483309646848e-03,0.0000000000000000e+00,8.8999813802537395e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1734374999999999e+00,6.5917968749999983e-04,-3.0773311041065982e-02,0.0000000000000000e+00,-2.4617185447215473e-02
2.0312500000000000e-01,8.4375000000000000e-01,-2.4714696110516342e-03,0.0000000000000000e+00,9.2330294374513289e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1773437499999999e+00,5.1635742187499962e-04,-3.2996080233559849e-02,0.0000000000000000e+00,-2.3780434621421292e-02
2.1875000000000000e-01,8.4375000000000000e-01,-2.2655564064981999e-03,0.0000000000000000e+00,9.5462763711440749e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1812499999999999e+00,3.8085937499999969e-04,-3.5139358978655749e-02,0.0000000000000000e+00,-2.2886394645703995e-02
2.3437500000000000e-01,8.4375000000000000e-01,-2.0493701806299502e-03,0.0000000000000000e+00,9.8388288036525169e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1851562499999999e+00,2.5268554687499960e-04,-3.7197983930127715e-02,0.0000000000000000e+00,-2.1937219340673858e-02
2.5000000000000000e-01,8.4375000000000000e-01,-1.8234929453936613e-03,0.0000000000000000e+00,1.0109847974802300e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1890624999999999e+00,1.3183593749999979e-04,-3.9166995680153444e-02,0.0000000000000000e+00,-2.0935195352778602e-02
2.6562500000000000e-01,8.4375000000000000e-01,-1.5885257705193240e-03,0.0000000000000000e+00,1.0358551351491717e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1929687499999999e+00,1.8310546874999827e-05,-4.1041650706962030e-02,0.0000000000000000e+00,-1.9882736645571886e-02
2.8125000000000000e-01,8.4375000000000000e-01,-1.3450872578096825e-03,0.0000000000000000e+00,1.0584214097105693e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1968749999999999e+00,-8.7890625000000295e-05,-4.2817432802393501e-02,0.0000000000000000e+00,-1.8782378684263856e-02
2.9687500000000000e-01,8.4375000000000000e-01,-1.0938119842682599e-03,0.0000000000000000e+00,1.0786170398236013e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2007812499999999e+00,-1.8676757812500014e-04,-4.4490063951839853e-02,0.0000000000000000e+00,-1.7636772327563471e-02
3.1250000000000000e-01,8.4375000000000000e-01,-8.3534891782666501e-04,0.0000000000000000e+00,1.0963814646507258e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2046874999999999e+00,-2.7832031250000014e-04,-4.6055514640356843e-02,0.0000000000000000e+00,-1.6448677441527226e-02
3.2812500000000000e-01,8.4375000000000000e-01,-5.7035980947387713e-04,0.0000000000000000e+00,1.1116602473650903e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2085937499999999e+00,-3.6254882812500029e-04,-4.7510013560118580e-02,0.0000000000000000e+00,-1.5220956250800277e-02
3.4375000000000000e-01,8.4375000000000000e-01,-2.9951756562203490e-04,0.0000000000000000e+00,1.1244051638315105e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2124999999999999e+00,-4.3945312500000017e-04,-4.8850056695828259e-02,0.0000000000000000e+00,-1.3956566443266871e-02
3.5937500000000000e-01,8.4375000000000000e-01,-2.3504604566888885e-05,0.0000000000000000e+00,1.1345742763444695e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2164062499999999e+00,-5.0903320312500021e-04,-5.0072415766198086e-02,0.0000000000000000e+00,-1.2658554044720771e-02
3.7500000000000000e-01,8.4375000000000000e-01,2.5698879908373461e-04,0.0000000000000000e+00,1.1421319923413376e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2203124999999999e+00,-5.7128906250000040e-04,-5.1174146001161547e-02,0.0000000000000000e+00,-1.1330046080722522e-02
3.9062500000000000e-01,8.4375000000000000e-01,5.4126617813481841e-04,0.0000000000000000e+00,1.1470491080438001e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2242187499999999e+00,-6.2622070312500010e-04,-5.2152593236082345e-02,0.0000000000000000e+00,-9.9742430433210627e-03
4.0625000000000000e-01,8.4375000000000000e-01,8.2862654080657818e-04,0.0000000000000000e+00,1.1493028370151606e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2281249999999999e+00,-6.7382812500000016e-04,-5.3005400305869754e-02,0.0000000000000000e+00,-8.5944111807876866e-03
4.2187500000000000e-01,8.4375000000000000e-01,1.1183660391501406e-03,0.0000000000000000e+00,1.1488768236557137e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2320312499999999e+00,-7.1411132812500017e-04,-5.3730512723595636e-02,0.0000000000000000e+00,-7.1938746289382238e-03
4.3750000000000000e-01,8.4375000000000000e-01,1.4097796340331167e-03,0.0000000000000000e+00,1.1457611416927079e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2359374999999999e+00,-7.4707031250000012e-04,-5.4326183629933245e-02,0.0000000000000000e+00,-5.7760074029987729e-03
4.5312500000000000e-01,8.4375000000000000e-01,1.7021627528807678e-03,0.0000000000000000e+00,1.1399522777554077e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2398437499999999e+00,-7.7270507812500023e-04,-5.4790978001494739e-02,0.0000000000000000e+00,-4.3442252693069450e-03
4.6875000000000000e-01,8.4375000000000000e-01,1.9948129363955543e-03,0.0000000000000000e+00,1.1314531001593504e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2437499999999999e+00,-7.9101562500000027e-04,-5.5123776107927680e-02,0.0000000000000000e+00,-2.9019775164321193e-03
4.8437500000000000e-01,8.4375000000000000e-01,2.2870314705248284e-03,0.0000000000000000e+00,1.1202728130571134e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2476562499999999e+00,-8.0200195312500025e-04,-5.5323776209444064e-02,0.0000000000000000e+00,-1.4527386455370217e-03
5.0000000000000000e-01,8.4375000000000000e-01,2.5781250000000006e-03,0.0000000000000000e+00,1.1064268961454468e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2515624999999999e+00,-8.0566406250000017e-04,-5.5390496488281427e-02,0.0000000000000000e+00,-0.0000000000000000e+00
5.1562500000000000e-01,8.4375000000000000e-01,2.8674071198331332e-03,0.0000000000000000e+00,1.0899370301507220e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2554687499999999e+00,-8.0200195312500025e-04,-5.5323776209444064e-02,0.0000000000000000e+00,1.4527386455370217e-03
5.3125000000000000e-01,8.4375000000000000e-01,3.1541999412272202e-03,0.0000000000000000e+00,1.0708310083459590e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2593749999999999e+00,-7.9101562500000027e-04,-5.5123776107927680e-02,0.0000000000000000e+00,2.9019775164321193e-03
5.4687500000000000e-01,8.4375000000000000e-01,3.4378356284342753e-03,0.0000000000000000e+00,1.0491426343833219e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2632812499999999e+00,-7.7270507812500023e-04,-5.4790978001494739e-02,0.0000000000000000e+00,4.3442252693069450e-03
5.6250000000000000e-01,8.4375000000000000e-01,3.7176579031810144e-03,0.0000000000000000e+00,1.0249116067557731e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2671874999999999e+00,-7.4707031250000012e-04,-5.4326183629933245e-02,0.0000000000000000e+00,5.7760074029987729e-03
5.7812500000000000e-01,8.4375000000000000e-01,3.9930235133744532e-03,0.0000000000000000e+00,9.9818339023052278e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2710937499999999e+00,-7.1411132812500017e-04,-5.3730512723595636e-02,0.0000000000000000e+00,7.1938746289382238e-03
5.9375000000000000e-01,8.4375000000000000e-01,4.2633036628995473e-03,0.0000000000000000e+00,9.6900907462489708e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2749999999999999e+00,-6.7382812500000016e-04,-5.3005400305869754e-02,0.0000000000000000e+00,8.5944111807876866e-03
6.0937500000000000e-01,8.4375000000000000e-01,4.5278853994274535e-03,0.0000000000000000e+00,9.3744522132231858e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2789062499999999e+00,-6.2622070312500010e-04,-5.2152593236082345e-02,0.0000000000000000e+00,9.9742430433210627e-03
6.2500000000000000e-01,8.4375000000000000e-01,4.7861729572662663e-03,0.0000000000000000e+00,9.0355369795199134e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2828124999999999e+00,-5.7128906250000040e-04,-5.1174146001161547e-02,0.0000000000000000e+00,1.1330046080722522e-02
6.4062500000000000e-01,8.4375000000000000e-01,5.0375890524047649e-03,0.0000000000000000e+00,8.6740150168083709e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2867187499999999e+00,-5.0903320312500021e-04,-5.0072415766198086e-02,0.0000000000000000e+00,1.2658554044720771e-02
6.5625000000000000e-01,8.4375000000000000e-01,5.2815761270250602e-03,0.0000000000000000e+00,8.2906057158989438e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2906249999999999e+00,-4.3945312500000017e-04,-4.8850056695828287e-02,0.0000000000000000e+00,1.3956566443266871e-02
6.7187500000000000e-01,8.4375000000000000e-01,5.5175975408908104e-03,0.0000000000000000e+00,7.8860759062993040e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2945312499999999e+00,-3.6254882812500029e-04,-4.7510013560118580e-02,0.0000000000000000e+00,1.5220956250800222e-02
6.8750000000000000e-01,8.4375000000000000e-01,5.7451387071532425e-03,0.0000000000000000e+00,7.4612377767233392e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2984374999999999e+00,-2.7832031250000014e-04,-4.6055514640356843e-02,0.0000000000000000e+00,1.6448677441527171e-02
7.0312500000000000e-01,8.4375000000000000e-01,5.9637081702581373e-03,0.0000000000000000e+00,7.0169467019128712e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3023437499999999e+00,-1.8676757812500014e-04,-4.4490063951839853e-02,0.0000000000000000e+00,1.7636772327563499e-02
7.1875000000000000e-01,8.4375000000000000e-01,6.1728386237825672e-03,0.0000000000000000e+00,6.5540989813193361e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3062499999999999e+00,-8.7890625000000295e-05,-4.2817432802393529e-02,0.0000000000000000e+00,1.8782378684263912e-02
7.3437500000000000e-01,8.4375000000000000e-01,6.3720878661794808e-03,0.0000000000000000e+00,6.0736294953654436e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3101562499999999e+00,1.8310546874999827e-05,-4.1041650706962030e-02,0.0000000000000000e+00,1.9882736645571858e-02
7.5000000000000000e-01,8.4375000000000000e-01,6.5610396925619065e-03,0.0000000000000000e+00,5.5765092851659372e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3140624999999999e+00,1.3183593749999979e-04,-3.9166995680153444e-02,0.0000000000000000e+00,2.0935195352778518e-02
7.6562500000000000e-01,8.4375000000000000e-01,6.7393047208154436e-03,0.0000000000000000e+00,5.0637430617313994e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3179687499999999e+00,2.5268554687499960e-04,-3.7197983930127715e-02,0.0000000000000000e+00,2.1937219340673914e-02
7.8125000000000000e-01,8.4375000000000000e-01,6.9065211504877643e-03,0.0000000000000000e+00,4.5363666508095981e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3218749999999999e+00,3.8085937499999969e-04,-3.5139358978655749e-02,0.0000000000000000e+00,2.2886394645704050e-02
7.9687500000000000e-01,8.4375000000000000e-01,7.0623554530670684e-03,0.0000000000000000e+00,3.9954443796341487e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3257812499999999e+00,5.1635742187499962e-04,-3.2996080233559849e-02,0.0000000000000000e+00,2.3780434621421292e-02
8.1250000000000000e-01,8.4375000000000000e-01,7.2065029924259384e-03,0.0000000000000000e+00,3.4420664119512992e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3296874999999999e+00,6.5917968749999983e-04,-3.0773311041065982e-02,0.0000000000000000e+00,2.4617185447215473e-02
8.2812500000000000e-01,8.4375000000000000e-01,7.3386885743749576e-03,0.0000000000000000e+00,2.8773460377809956e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3335937499999999e+00,8.0932617187499988e-04,-2.8476406246850494e-02,0.0000000000000000e+00,2.5394631317056410e-02
8.4375000000000000e-01,8.4375000000000000e-01,7.4586669244388329e-03,0.0000000000000000e+00,2.3024169244388317e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3374999999999999e+00,9.6679687499999977e-04,-2.6110899295747753e-02,0.0000000000000000e+00,2.6110899295747753e-02
8.5937500000000000e-01,8.4375000000000000e-01,7.5662230931374955e-03,0.0000000000000000e+00,1.7184303354007028e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3414062499999999e+00,1.1315917968749999e-03,-2.3682488901196883e-02,0.0000000000000000e+00,2.6764263830990870e-02
8.7500000000000000e-01,8.4375000000000000e-01,7.6611727882262273e-03,0.0000000000000000e+00,1.1265523236315021e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3453124999999999e+00,1.3037109374999995e-03,-2.1197025316541995e-02,0.0000000000000000e+00,2.7353150910392379e-02
8.9062500000000000e-01,8.4375000000000000e-01,7.7433626335190143e-03,0.0000000000000000e+00,5.2796090602375044e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3492187499999999e+00,1.4831542968749994e-03,-1.8660496241259428e-02,0.0000000000000000e+00,2.7876141853397943e-02
9.0625000000000000e-01,8.4375000000000000e-01,7.8126703540908858e-03,0.0000000000000000e+00,-7.6156774399041387e-05,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3531249999999999e+00,1.6699218749999995e-03,-1.6079012396065212e-02,0.0000000000000000e+00,2.8331976729016911e-02
9.2187500000000000e-01,8.4375000000000000e-01,7.8690048878263599e-03,0.0000000000000000e+00,-6.8460729186574885e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3570312499999999e+00,1.8640136718749999e-03,-1.3458792801653741e-02,0.0000000000000000e+00,2.8719557391107452e-02
9.3750000000000000e-01,8.4375000000000000e-01,7.9123064234501838e-03,0.0000000000000000e+00,-1.2961937802007683e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3609374999999999e+00,2.0654296874999998e-03,-1.0806149796532064e-02,0.0000000000000000e+00,2.9037950123906933e-02
9.5312500000000000e-01,8.4375000000000000e-01,7.9425463653456253e-03,0.0000000000000000e+00,-1.9097187675363751e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3648437499999999e+00,2.2741699218749999e-03,-8.1274738300435856e-03,0.0000000000000000e+00,2.9286387891433768e-02
9.6875000000000000e-01,8.4375000000000000e-01,7.9597272256338863e-03,0.0000000000000000e+00,-2.5239869968555397e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3687499999999999e+00,2.4902343749999994e-03,-5.4292180672159268e-03,0.0000000000000000e+00,2.9464272185345516e-02
9.8437500000000000e-01,8.4375000000000000e-01,7.9638824441520470e-03,0.0000000000000000e+00,-3.1378082258925917e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3726562499999999e+00,2.7136230468750001e-03,-2.7178828425209814e-03,0.0000000000000000e+00,2.9571174466797329e-02
1.0000000000000000e+00,8.4375000000000000e-01,7.9615529102586534e-03,0.0000000000000000e+00,-3.7499999999999743e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3765624999999999e+00,2.9443359374999993e-03,-6.7833794227556589e-18,0.0000000000000000e+00,2.9642499930861699e-02
0.0000000000000000e+00,8.5937500000000000e-01,-3.2586003227151276e-03,0.0000000000000000e+00,3.7499999999999999e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1289062500000000e+00,3.1091308593749994e-03,0.0000000000000000e+00,0.0000000000000000e+00,-2.6885637590073022e-02
1.5625000000000000e-02,8.5937500000000000e-01,-3.2237927487679102e-03,0.0000000000000000e+00,4.2476299433875904e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1328125000000000e+00,2.8784179687499994e-03,-2.7858915403500238e-03,0.0000000000000000e+00,-2.6820945658479582e-02
3.1250000000000000e-02,8.5937500000000000e-01,-3.1821276507308181e-03,0.0000000000000000e+00,4.7395582781226755e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1367187500000000e+00,2.6550292968749996e-03,-5.5650716239640657e-03,0.0000000000000000e+00,-2.6723985685354210e-02
4.6875000000000000e-02,8.5937500000000000e-01,-3.1266371525957536e-03,0.0000000000000000e+00,5.2243761219382470e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1406250000000000e+00,2.4389648437500001e-03,-8.3308449625932660e-03,0.0000000000000000e+00,-2.6562645289968115e-02
6.2500000000000000e-02,8.5937500000000000e-01,-3.0575477114327485e-03,0.0000000000000000e+00,5.7007008813131461e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1445312500000000e+00,2.2302246093749999e-03,-1.1076548566011750e-02,0.0000000000000000e+00,-2.6337313155465544e-02
7.8125000000000000e-02,8.5937500000000000e-01,-2.9751162622738058e-03,0.0000000000000000e+00,6.1671792986380753e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1484375000000000e+00,2.0288085937500001e-03,-1.3795567793743649e-02,0.0000000000000000e+00,-2.6048532126695285e-02
9.3750000000000000e-02,8.5937500000000000e-01,-2.8796294178196364e-03,0.0000000000000000e+00,6.6224904121353536e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1523437500000000e+00,1.8347167968749997e-03,-1.6481352290311377e-02,0.0000000000000000e+00,-2.5696997902449878e-02
1.0937500000000000e-01,8.5937500000000000e-01,-2.7714026047494624e-03,0.0000000000000000e+00,7.0653484222953037e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1562500000000000e+00,1.6479492187499996e-03,-1.9127431765615779e-02,0.0000000000000000e+00,-2.5283557359466288e-02
1.2500000000000000e-01,8.5937500000000000e-01,-2.6507791389981149e-03,0.0000000000000000e+00,7.4945054588404954e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1601562500000000e+00,1.4685058593749997e-03,-2.1727431582431678e-02,0.0000000000000000e+00,-2.4809206512225651e-02
1.4062500000000000e-01,8.5937500000000000e-01,-2.5181292424896039e-03,0.0000000000000000e+00,7.9087542424896087e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1640625000000000e+00,1.2963867187499997e-03,-2.4275088113467250e-02,0.0000000000000000e+00,-2.4275088113467208e-02
1.5625000000000000e-01,8.5937500000000000e-01,-2.3738490039351091e-03,0.0000000000000000e+00,8.3069306360649391e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1679687500000000e+00,1.1315917968749999e-03,-2.6764263830990884e-02,0.0000000000000000e+00,-2.3682488901196827e-02
1.7187500000000000e-01,8.5937500000000000e-01,-2.2183592864154535e-03,0.0000000000000000e+00,8.6879160797702429e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1718750000000000e+00,9.7412109374999962e-04,-2.9188962092672993e-02,0.0000000000000000e+00,-2.3032836498822429e-02
